id	headword	subject_type	vol	fascicle	date	col1	col2	colspan	author1	author2	author3	author4	entry_type	scan	Wikidata	FactGrid	Mythogram	redirect_target	remarks
RLM12664	Sardos	character	4	61	14.01.1910	384	386	384–386	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n197/mode/1up					
RLM12665	Sareptenos	epithet	4	61	14.01.1910	386		386	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n198/mode/1up					
RLM12666	Sariusa?	character	4	61	14.01.1910	386		386	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n198/mode/1up					
RLM12667	Sarkophagos	epithet	4	61	14.01.1910	386		386	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n198/mode/1up					
RLM12668	Sarmandus	deity	4	61	14.01.1910	386		386	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n198/mode/1up					
RLM12669	Sarmatia	deity	4	61	14.01.1910	386		386	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n198/mode/1up					
RLM12670	Sarnus	deity	4	61	14.01.1910	387		387	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n199/mode/1up					
RLM12671	Saron	character	4	61	14.01.1910	387	389	387–389	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n199/mode/1up					
RLM12672	Saronia oder Saronis	epithet	4	61	14.01.1910	389		389	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n200/mode/1up					
RLM12673	Saros	character	4	61	14.01.1910	389		389	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n200/mode/1up					
RLM12674	Sarpedon	character	4	61	14.01.1910	389	413	389–413	Immisch				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n200/mode/1up					toponym gone anthroponym
RLM12675	Sarpedonia	epithet	4	61	14.01.1910	413		413	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n212/mode/1up					
RLM12676	Sarpedonios	epithet	4	61	14.01.1910	413		413	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n212/mode/1up					
RLM12677	Sarritor	deity	4	61	14.01.1910	413		413					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n212/mode/1up				Indigitamenta	
RLM12678	Sarsene?	epithet	4	61	14.01.1910	413		413	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n212/mode/1up					
RLM12679	Sarsos	epithet	4	61	14.01.1910	413	414	413–414	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n212/mode/1up					
RLM12680	Saryendenos	epithet	4	61	14.01.1910	414		414	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n212/mode/1up					
RLM12681	Satipisixene (?)	epithet	4	61	14.01.1910	414		414	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n212/mode/1up					
RLM12682	Satis	deity	4	61	14.01.1910	414	422	414–422	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n212/mode/1up					
RLM12683	Satnioeis	deity	4	61	14.01.1910	422		422	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n216/mode/1up					
RLM12684	Satnios	character	4	61	14.01.1910	422	423	422–423	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n216/mode/1up					
RLM12685	Sator	deity	4	61	14.01.1910	423		423					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n217/mode/1up				Indigitamenta and Satre	
RLM12686	Satrapes 1	epithet	4	61	14.01.1910	423		423	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n217/mode/1up					
RLM12687	Satrapes 2	deity	4	61	14.01.1910	423		423	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n217/mode/1up					
RLM12688	Satrapes 3	epithet	4	61	14.01.1910	423	424	423–424	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n217/mode/1up					
RLM12689	Satre	deity	4	61	14.01.1910	424	425	424–425	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n217/mode/1up					
RLM12690	Satriana	deity	4	61	14.01.1910	425		425	Otto				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n218/mode/1up					
RLM12691	Satura	character	4	61	14.01.1910	425	426	425–426	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n218/mode/1up					
RLM12692	Saturitas	deity	4	61	14.01.1910	426		426	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n218/mode/1up					
RLM12693	Saturnius, -a	epithet	4	61	14.01.1910	426	427	426–427	Otto				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n218/mode/1up					
RLM12694	Saturnus	deity	4	61	14.01.1910	427	444	427–444	Wissowa				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n219/mode/1up					
RLM12695	Saturus	deity	4	61	14.01.1910	444		444	Otto				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n227/mode/1up					
RLM12696	Satyreinaia	epithet	4	61	14.01.1910	444		444	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n227/mode/1up					
RLM12697	Satyr(i)a 1		4	61	14.01.1910	444		444	Höfer				cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n227/mode/1up				Satura	
RLM12698	Satyr(i)a 2	character	4	61	14.01.1910	444		444	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n227/mode/1up					
RLM12699	Satyr(i)a 3	character	4	61	14.01.1910	444		444	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n227/mode/1up					
RLM12700	Satyros und Silenos	creature	4	61/62	14.01.1910	444	531	444–531	Kuhnert				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n227/mode/1up					
RLM12701	Sauadai	collective_creature	4	62	31.05.1910	531		531	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n271/mode/1up					
RLM12702	Sauazios		4	62	31.05.1910	531		531					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n271/mode/1up				Sabazios	
RLM12703	Saudoi		4	62	31.05.1910	531		531					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n271/mode/1up				Satyros	
RLM12704	Saur(…)	deity	4	62	31.05.1910	531		531	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n271/mode/1up					
RLM12705	Sauroktonos	epithet	4	62	31.05.1910	531	532	531–532	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n271/mode/1up					
RLM12706	Sauromatides	epithet	4	62	31.05.1910	532		532	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n271/mode/1up					
RLM12707	Sauros	character	4	62	31.05.1910	532	533	532–533	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n271/mode/1up					
RLM12708	Savus	deity	4	62	31.05.1910	533		533	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n272/mode/1up					
RLM12709	Saxanus	epithet	4	62	31.05.1910	533		533					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n272/mode/1up				Hercules	
RLM12710	Scabies	deity	4	62	31.05.1910	533		533	Otto				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n272/mode/1up					
RLM12711	Schamasch	deity	4	62	31.05.1910	533	558	533–558	Jeremias				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n272/mode/1up					
RLM12712	Schedios 1	character	4	62	31.05.1910	558		558	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n284/mode/1up					
RLM12713	Schedios 2	character	4	62	31.05.1910	558		558	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n284/mode/1up					
RLM12714	Schedios 3	character	4	62	31.05.1910	558		558	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n284/mode/1up					
RLM12715	Scheria	island	4	62	31.05.1910	558	561	558–561	Jessen				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n284/mode/1up					
RLM12716	Schinis		4	62	31.05.1910	561		561					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n286/mode/1up				Schoineia	
RLM12717	Schizaios, Schizanos (?)	epithet	4	62	31.05.1910	561		561	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n286/mode/1up					
RLM12718	Schoinatas	epithet	4	62	31.05.1910	561		561	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n286/mode/1up					
RLM12719	Schoineïa		4	62	31.05.1910	561		561					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n286/mode/1up				Schoineïs	
RLM12720	Schoineïs 1	epithet	4	62	31.05.1910	561	562	561–562	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n286/mode/1up					
RLM12721	Schoineïs 2	epithet	4	62	31.05.1910	562		562	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n286/mode/1up					
RLM12722	Schoineus 1	character	4	62	31.05.1910	562	563	562–563	Waser				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n286/mode/1up					
RLM12723	Schoineus 2	character	4	62	31.05.1910	563		563	Waser				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n287/mode/1up					
RLM12724	Schoineus 3	character	4	62	31.05.1910	563		563	Waser				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n287/mode/1up					
RLM12725	Schoiniklos	character	4	62	31.05.1910	563	564	563–564	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n287/mode/1up					
RLM12726	Schoinikos		4	62	31.05.1910	564		564					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n287/mode/1up				Schoiniklos	
RLM12727	Scholarius	deity	4	62	31.05.1910	564	565	564–565	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n287/mode/1up					
RLM12728	Schow	deity	4	62	31.05.1910	565	578	565–578	Roeder				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n288/mode/1up					
RLM12729	Schu		4	62	31.05.1910	578		578					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n294/mode/1up				Schow	
RLM12730	Scolopitus	character	4	62	31.05.1910	578		578	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n294/mode/1up					
RLM12731	Scoptitia	epithet	4	62	31.05.1910	579		579	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12732	Sdaleites	epithet	4	62	31.05.1910	579		579	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12733	Sdeus		4	62	31.05.1910	579		579					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up				Zeus	
RLM12734	Sebadios (-azios)		4	62	31.05.1910	579		579					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up				Sabazios	
RLM12735	Sebasmosyne	deity	4	62	31.05.1910	579		579	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12736	Sebaste	epithet	4	62	31.05.1910	579		579	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12737	Sebaste 1	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12738	Sebaste 2	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12739	Sebaste 3	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12740	Sebaste 4	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12741	Sebaste 5	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12742	Sebaste 6	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12743	Sebaste 7	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12744	Sebaste 8	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12745	Sebaste 9	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12746	Sebaste 10	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12747	Sebastos	epithet	4	62	31.05.1910	579		579	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12748	Sebastos 1	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12749	Sebastos 2	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12750	Sebastos 3	epithet	4	62	31.05.1910	579		579	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12751	Sebazios		4	62	31.05.1910	579		579					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up				Sabazios	
RLM12752	Sebeithos	deity	4	62	31.05.1910	579	580	579–580	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12753	Seben	character	4	62	31.05.1910	580		580	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12754	Sebennytes Nomos	deity	4	62	31.05.1910	580		580	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12755	Sebesios		4	62	31.05.1910	580		580					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up				Sabazios	
RLM12756	Sebethis	nymph	4	62	31.05.1910	580		580	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12757	Sebethos		4	62	31.05.1910	580		580					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up				Sebeithos	
RLM12758	Sebros	character	4	62	31.05.1910	580		580	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12759	Secate (?)	epithet	4	62	31.05.1910	580		580	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12760	Seccanehae	epithet	4	62	31.05.1910	580		580	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12761	Seches	epithet	4	62	31.05.1910	580		580	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12762	Sechet		4	62	31.05.1910	580		580					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up				Sechmet	
RLM12763	Sechmet	deity	4	62	31.05.1910	580	595	580–595	Roeder				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n295/mode/1up					
RLM12764	Secuana		4	62	31.05.1910	595		595					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n303/mode/1up				Sequana	
RLM12765	Securitas	deity	4	62	31.05.1910	595	597	595–597	Ilberg				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n303/mode/1up					
RLM12766	Sedatus	deity	4	62	31.05.1910	597		597	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n304/mode/1up					
RLM12767	Sedene		4	62	31.05.1910	597		597					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n304/mode/1up				Saidene	
RLM12768	Seditio	deity	4	62	31.05.1910	597		597	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n304/mode/1up					
RLM12769	Seekentauren		4	62	31.05.1910	598		598					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n304/mode/1up				Ichthyokentauren	
RLM12770	Sefchet		4	62	31.05.1910	598		598					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n304/mode/1up				Seschat	
RLM12771	Segeiron (?)	epithet	4	62	31.05.1910	598		598	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n304/mode/1up					
RLM12772	Segesta 1	deity	4	62	31.05.1910	598		598	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n304/mode/1up					
RLM12773	Segesta 2	character	4	62	31.05.1910	598		598	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n304/mode/1up					
RLM12774	Segeta	deity	4	62	31.05.1910	599		599	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n305/mode/1up					
RLM12775	Segetia	deity	4	62	31.05.1910	599		599					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n305/mode/1up				Indigitamenta and Segesta	
RLM12776	Segomanna	deity	4	62	31.05.1910	599		599	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n305/mode/1up					
RLM12777	Segomo	deity	4	62	31.05.1910	599	600	599–600	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n305/mode/1up					
RLM12778	Seia	deity	4	62	31.05.1910	600		600					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n305/mode/1up				Indigitamenta	
RLM12779	Seiblia	deity	4	62	31.05.1910	600		600	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n305/mode/1up					
RLM12780	Seilenos	creature	4	62	31.05.1910	601		601					article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n306/mode/1up					addenda to Satyros
RLM12781	Seimios	deity	4	62	31.05.1910	601		601	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n306/mode/1up					
RLM12782	Seiredones		4	62	31.05.1910	601		601					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n306/mode/1up				Seirenen	
RLM12783	Seiren	epithet	4	62	31.05.1910	601		601	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n306/mode/1up					
RLM12784	Seirenen	collective_creature	4	62	31.05.1910	601	639	601–639	Weicker				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n306/mode/1up					
RLM12785	Seirios 1	asterism	4	62	31.05.1910	640		640	Höfer				cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n325/mode/1up				Sternbilder	
RLM12786	Seirios 2	epithet	4	62	31.05.1910	640		640	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n325/mode/1up					
RLM12787	Seirites	character	4	62	31.05.1910	640		640	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n325/mode/1up					
RLM12788	Seisichthon 1	epithet	4	62	31.05.1910	640		640	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n325/mode/1up					
RLM12789	Seisichthon 2	epithet	4	62	31.05.1910	640		640	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n325/mode/1up					
RLM12790	Seismos	deity	4	62/63	31.05.1910	640	641	640–641	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n325/mode/1up					
RLM12791	Seixomnia	deity	4	63	22.12.1910	641		641	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12792	Selagon	character	4	63	22.12.1910	641		641	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12793	Selagos	character	4	63	22.12.1910	641		641	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12794	Selamanes	deity	4	63	22.12.1910	641		641	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12795	Selasia	epithet	4	63	22.12.1910	641		641	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12796	Selasphoros	epithet	4	63	22.12.1910	641		641	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12797	Selasphoros 1	epithet	4	63	22.12.1910	641	642	641–642	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12798	Selasphoros 2	epithet	4	63	22.12.1910	642		642	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12799	Selasphoros 3	epithet	4	63	22.12.1910	642		642	Höfer				particle	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12800	Selasva		4	63	22.12.1910	642		642	Pauli				cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up				Selvans	
RLM12801	Selemnos	character	4	63	22.12.1910	642		642	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12802	Selene	deity	4	63	22.12.1910	642	650	642–650	Roscher				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n326/mode/1up					
RLM12803	Selepios	character	4	63	22.12.1910	650		650	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n330/mode/1up					
RLM12804	Selestis (?)		4	63	22.12.1910	650		650	Otto				cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n330/mode/1up				Belestis	
RLM12805	Seleukia	deity	4	63	22.12.1910	650		650	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n330/mode/1up					
RLM12806	Seleukos	character	4	63	22.12.1910	650		650	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n330/mode/1up					
RLM12807	Selinos, -us 1	character	4	63	22.12.1910	650	651	650–651	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n330/mode/1up					
RLM12808	Selinos, -us 2	deity	4	63	22.12.1910	651		651	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n331/mode/1up					
RLM12809	Selinos, -us 3	deity	4	63	22.12.1910	651		651	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n331/mode/1up					
RLM12810	Selinuntios	epithet	4	63	22.12.1910	651		651	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n331/mode/1up					
RLM12811	Selinus		4	63	22.12.1910	651		651					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n331/mode/1up				Selinos	
RLM12812	Selket	deity	4	63	22.12.1910	651	656	651–656	Roeder				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n331/mode/1up					
RLM12813	Sellania, -os, Sellanya, -os		4	63	22.12.1910	656		656	Höfer				cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n333/mode/1up				Syllania, -os	
RLM12814	Sellos	character	4	63	22.12.1910	656		656	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n333/mode/1up					
RLM12815	Selmeenos	epithet	4	63	22.12.1910	656		656	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n333/mode/1up					
RLM12816	Selvans	deity	4	63	22.12.1910	656	660	656–660	Pauli				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n333/mode/1up					
RLM12817	Selys	character	4	63	22.12.1910	660		660	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n335/mode/1up					
RLM12818	Semachos	character	4	63	22.12.1910	660		660	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n335/mode/1up					
RLM12819	Semaleos	epithet	4	63	22.12.1910	660		660	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n335/mode/1up					
RLM12820	Semantikos	epithet	4	63	22.12.1910	660		660	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n335/mode/1up					
RLM12821	Semasia	deity	4	63	22.12.1910	660		660	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n335/mode/1up					
RLM12822	Semea	deity	4	63	22.12.1910	660	662	660–662	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n335/mode/1up					
RLM12823	Semela	deity	4	63	22.12.1910	662		662	Otto				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n336/mode/1up					
RLM12824	Semele	character	4	63	22.12.1910	662	676	662–676	Jessen				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n336/mode/1up					
RLM12825	Semeleïos	epithet	4	63	22.12.1910	677		677	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n344/mode/1up					
RLM12826	Semenrumos		4	63	22.12.1910	677		677	Höfer				cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n344/mode/1up				Samemnrunos	
RLM12827	Semenuphis	deity	4	63	22.12.1910	677		677	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n344/mode/1up					
RLM12828	Semesilam	deity	4	63	22.12.1910	677		677	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n344/mode/1up					
RLM12829	Semestre	nymph	4	63	22.12.1910	677		677	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n344/mode/1up					
RLM12830	Semiramel	deity	4	63	22.12.1910	677	678	677–678	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n344/mode/1up					
RLM12831	Semiramis	character	4	63	22.12.1910	678	702	678–702	Lehmann-Haupt				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n344/mode/1up					
RLM12832	Semita	deity	4	63	22.12.1910	702		702					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n356/mode/1up				Lokalpersonifikationen	
RLM12833	Semitae, Semitales	collective_deity	4	63	22.12.1910	702		702	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n356/mode/1up					
RLM12834	Semitatrices?	collective_deity	4	63	22.12.1910	702		702	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n356/mode/1up					non-entity
RLM12835	Semla	character	4	63	22.12.1910	702	703	702–703	Pauli				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n356/mode/1up					
RLM12836	Semnai	epithet	4	63	22.12.1910	703	707	703–707	Höfer				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n357/mode/1up					
RLM12837	Semnus (?)	epithet	4	63	22.12.1910	707		707	Ihm				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n359/mode/1up					
RLM12838	Semo		4	63	22.12.1910	707		707					cross-reference	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n359/mode/1up				Sancus	
RLM12839	Semones	collective_deity	4	63	22.12.1910	707		707	Otto				article	https://www.archive.org/details/ausfhrlichesle04roscuoft/page/n359/mode/1up					
