id	headword	subject_type	vol	fascicle	date	col1	col2	colspan	author1	author2	author3	author4	entry_type	scan	Wikidata	FactGrid	Mythogram	redirect_target	remarks	referring_to_entry	excerpt
RLMcs748	Bd. I Sp. 2859f. (Art. Hyrieus). S. jetzt auch Korinnas neues Bruchstück ...		4	60	30.06.1909	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Bd. I Sp. 2859f. (Art. Hyrieus). S. jetzt auch Korinnas neues Bruchstück ...
RLMcs749	Bd. II Sp. 1312ff. (Art. Kora). S. jetzt die interessanten Fragmente ...		4	60	30.06.1909	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Bd. II Sp. 1312ff. (Art. Kora). S. jetzt die interessanten Fragmente ...
RLMcs750	Bd. II Sp. 2593, 19ff. (Art. Meleagros). Wertvolle Bruchstücke ...		4	60	30.06.1909	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Bd. II Sp. 2593, 19ff. (Art. Meleagros). Wertvolle Bruchstücke ...
RLMcs751	Bd. III Sp. 910, 32 (Art. On[e]ites). Der Heros Ὀνίτης ...		4	60	30.06.1909	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Bd. III Sp. 910, 32 (Art. On[e]ites). Der Heros Ὀνίτης ...
RLMcs752	Bd. III Sp. 1032, 16ff. (Art. Orion). Vgl. jetzt auch das neue Fragment der Korinna ...		4	60	30.06.1909	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Bd. III Sp. 1032, 16ff. (Art. Orion). Vgl. jetzt auch das neue Fragment der Korinna ...
RLMcs753	Bd. III Sp. 1136, 15ff. (Art. Orpheus). S. jetzt ...		4	60	30.06.1909	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Bd. III Sp. 1136, 15ff. (Art. Orpheus). S. jetzt ...
RLMcs754	Pheidon	character	4	60	30.06.1909	4		4	Roscher				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Bd. III Sp. 2291, 52 füge hinzu: Pheidon, Sohn des Arkesios oder -ion, Aitoler zu Kalydon, Verwalter der Güter des Diomedes ...
RLMcs755	Bd. III Sp. 3389, 23 (Art. Pythios) ...		4	60	30.06.1909	4		4	Hiller				correction	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Bd. III Sp. 3389, 23 (Art. Pythios) ...
RLMcs756	Ramman. Zu Bd. IV Sp. 22: …		4	60	30.06.1909	4		4	Jeremias				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/168/mode/1up?view=theater							Ramman. Zu Bd. IV Sp. 22: …
RLMcs757	Bd. I Sp.884, 16ff. (Art. Chariten) füge jetzt hinzu: ...		4	61	14.01.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/251/mode/1up?view=theater							Bd. I Sp.884, 16ff. (Art. Chariten) füge jetzt hinzu: ...
RLMcs758	Bd. I Sp. 1019f. (Art. Dike) füge jetzt hinzu ...		4	61	14.01.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/251/mode/1up?view=theater							Bd. I Sp. 1019f. (Art. Dike) füge jetzt hinzu ...
RLMcs759	Dorka	character	4	61	14.01.1910	3		3	Roscher				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/251/mode/1up?view=theater							Bd. I Sp.1195 füge ein: Dorka, Name einer Waffentänzerin auf einer Vase in Florenz; vgl. Jahrb. d. Inst. 1896, S. 9. So berichtigt sich nach Milani die Angabe (O. Jahns) unter Porne Bd. 3 Sp. 2775, 9ff. – Ich verdanke diesen Hinweis der Güte P. Wolters.
RLMcs760	Bd. I Sp. 2373ff. (Art. Hermes) füge jetzt hinzu: ...		4	61	14.01.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/251/mode/1up?view=theater							Bd. I Sp. 2373ff. (Art. Hermes) füge jetzt hinzu: ...
RLMcs761	Bd. II Sp. 2522ff. (Art. Megaloi Theoi = Kabiren) s. jetzt die wertvollen Abhandlungen ...		4	61	14.01.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/251/mode/1up?view=theater							Bd. II Sp. 2522ff. (Art. Megaloi Theoi = Kabiren) s. jetzt die wertvollen Abhandlungen ...
RLMcs762	Bd. III Sp. 2326f. (Art. Philoktetes). Zu der hier gegebenen neueren Literatur kommen jetzt noch hinzu: ...		4	61	14.01.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/251/mode/1up?view=theater							Bd. III Sp. 2326f. (Art. Philoktetes). Zu der hier gegebenen neueren Literatur kommen jetzt noch hinzu: ...
RLMcs763	Bd. III Sp. 3450ff. (Art. Phoinix, der Vogel): ...		4	61	14.01.1910	3		3	Türk				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/251/mode/1up?view=theater							Bd. III Sp. 3450ff. (Art. Phoinix, der Vogel): ...
RLMcs764	Bd. III Sp. 2488 (Art. Physis) füge jetzt hinzu: ...		4	61	14.01.1910	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/252/mode/1up?view=theater							Bd. III Sp. 2488 (Art. Physis) füge jetzt hinzu: ...
RLMcs765	Bd. III Sp. 2695f. (Art. Priamos). Bd. III, 2 ... daß dieses Denkmal unmöglich antik sein könne. ...		4	61	14.01.1910	4		4	Herrmann				correction	https://archive.org/details/ausfuhrlicheslex42rosc/page/252/mode/1up?view=theater							Bd. III Sp. 2695f. (Art. Priamos). Bd. III, 2 ... daß dieses Denkmal unmöglich antik sein könne. ...
RLMcs766	Zu Bd. IV Sp. 345 (Art. Sabazios) schreibt mir Friedr. Hauser in Rom folgendes: ...		4	61	14.01.1910	4		4	Hauser				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/252/mode/1up?view=theater							Zu Bd. IV Sp. 345 (Art. Sabazios) schreibt mir Friedr. Hauser in Rom folgendes: ...
RLMcs767	Bd. I Sp. 1071ff. (Art. Dionysos) füge jetzt hintu: ...		4	62	31.05.1910	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater							Bd. I Sp. 1071ff. (Art. Dionysos) füge jetzt hintu: ...
RLMcs768	Kabatas	epithet	4	62	31.05.1910	4		4	Roscher				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater					duplicate		Bd. II Sp. 823 Z. 48 füge ein: Kabatas = Kataibates (s. d.); vgl. Nilsson im Rh. Mus. 1908 S. 313ff.
RLMcs769	Bd. III Sp. 2395, 17 (Art. Phobos) füge jetzt hinzu ...		4	62	31.05.1910	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater							Bd. III Sp. 2395, 17 (Art. Phobos) füge jetzt hinzu ...
RLMcs770	Bd. IV Sp. 167ff. (Art. Romulus) s. jetzt auch ...		4	62	31.05.1910	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater							Bd. IV Sp. 167ff. (Art. Romulus) s. jetzt auch ...
RLMcs771	Bd. IV Sp. 264 (Art. Sabazios) füge jetzt hinzu: ...		4	62	31.05.1910	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater							Bd. IV Sp. 264 (Art. Sabazios) füge jetzt hinzu: ...
RLMcs772	Bd. IV Sp. 308ff. (Art. Sanctus) vgl. jetzt auch die Königsberger Doktordiss. von Guil. Link, De vocis 'Sanctus' usu pagano quaestiones selectae 1910.		4	62	31.05.1910	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater							Bd. IV Sp. 308ff. (Art. Sanctus) vgl. jetzt auch die Königsberger Doktordiss. von Guil. Link, De vocis 'Sanctus' usu pagano quaestiones selectae 1910.
RLMcs773	Bd. IV Sp. 339 Z. 16 (Art. Sarapis) füge jetzt hinzu: ...		4	62	31.05.1910	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater							Bd. IV Sp. 339 Z. 16 (Art. Sarapis) füge jetzt hinzu: ...
RLMcs774	Bd. IV Sp. 357 Absatz 1 (Art. Sarapis) lies: ...		4	62	31.05.1910	4		4	Lehmann-Haupt				correction	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater							Bd. IV Sp. 357 Absatz 1 (Art. Sarapis) lies: ...
RLMcs775	Bd. IV Sp. 361 Z. 28ff. (Art. Sarapis). Zu meiner Erklärung ... bemerkt mir H. Zimmern ...		4	62	31.05.1910	4		4	Lehmann-Haupt				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/336/mode/1up?view=theater							Bd. IV Sp. 361 Z. 28ff. (Art. Sarapis). Zu meiner Erklärung ... bemerkt mir H. Zimmern ...
RLMcs776	Zu Bd. I Sp. 1012ff. (Art. Dido). S. jetzt auch die Königsberger Dissertation von E. Penquitt: De Didonis Vergilianae exitu. Regimonti 1910.		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. I Sp. 1012ff. (Art. Dido). S. jetzt auch die Königsberger Dissertation von E. Penquitt: De Didonis Vergilianae exitu. Regimonti 1910.
RLMcs777	Zu Bd. I Sp. 1457f. (Art. Faunus) und Bd. II Sp. 2162 (Art. Lupercus) vgl. jetzt L. Deubner in seinem hochinteressanten Aufsatze über die Lupercalia in Archiv f. Religionswissensch. 13 (1910) S. 481ff.		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. I Sp. 1457f. (Art. Faunus) und Bd. II Sp. 2162 (Art. Lupercus) vgl. jetzt L. Deubner in seinem hochinteressanten Aufsatze über die Lupercalia in Archiv f. Religionswissensch. 13 (1910) S. 481ff.
RLMcs778	Zu Bd. I Sp. 1596, 10ff. (Art. Ganymedes) vgl. jetzt auch R. Beyer, Fabulae Graecae quatenus quave aetate puerorum amore commutatae sint, Leipz. Dissertation von 1910, S. 42ff.		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. I Sp. 1596, 10ff. (Art. Ganymedes) vgl. jetzt auch R. Beyer, Fabulae Graecae quatenus quave aetate puerorum amore commutatae sint, Leipz. Dissertation von 1910, S. 42ff.
RLMcs779	Zu Bd. I Sp. 1456, 60ff. (Art. Faunus). Über Faunus Ficarius s. jetzt den interessanten Aufsatz von Münsterberg in der Numism. Ztschr. N. F. Bd. 3 (1910) 'Attila als Faunus ficarius'; M. will die Fauni ficarii auf die Funi et Tochari (Plin. n. h. 6, 55) zurückführen. Anders Roscher, Ephialtes S. 61.		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. I Sp. 1456, 60ff. (Art. Faunus). Über Faunus Ficarius s. jetzt den interessanten Aufsatz von Münsterberg in der Numism. Ztschr. N. F. Bd. 3 (1910) 'Attila als Faunus ficarius'; M. will die Fauni ficarii auf die Funi et Tochari (Plin. n. h. 6, 55) zurückführen. Anders Roscher, Ephialtes S. 61.
RLMcs780	Zu Bd. I Sp. 1994ff. (Art. Helios) und zu Bd. IV Sp. 533ff. (Art. Schamasch) siehe jetzt ...		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. I Sp. 1994ff. (Art. Helios) und zu Bd. IV Sp. 533ff. (Art. Schamasch) siehe jetzt ...
RLMcs781	Zu Bd. II Sp. 73, 53ff. (Art. Iason [auf Lemnos]) und Bd. I Sp. 2853f. (Art. Hypsipyle) s. jetzt die neugefundenen Bruchstücke der Hypsipyle des Euripides (Oxyrhynchus-Papyri 6, 852) und dazu die Erklärungen von K. Robert, Hermes 1909 S. 376ff. Hier ist eine von der sonstigen Iason- und Hypsipyle-Sage stark abweichende Version, die Euripides seiner Hypsipyle zugrunde gelegt zu haben scheint, festgestellt worden.		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. II Sp. 73, 53ff. (Art. Iason [auf Lemnos]) und Bd. I Sp. 2853f. (Art. Hypsipyle) s. jetzt die neugefundenen Bruchstücke der Hypsipyle des Euripides (Oxyrhynchus-Papyri 6, 852) und dazu die Erklärungen von K. Robert, Hermes 1909 S. 376ff. Hier ist eine von der sonstigen Iason- und Hypsipyle-Sage stark abweichende Version, die Euripides seiner Hypsipyle zugrunde gelegt zu haben scheint, festgestellt worden.
RLMcs782	Zu Bd. II Sp. 311, 1ff. (Art. Molon) und Bd. III Sp. 1843, 66ff. u. 1844, 1ff. (Art. Peleus). Nicht auf Kos, sondern auf Ikos ist Peleus gestorben ...		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. II Sp. 311, 1ff. (Art. Molon) und Bd. III Sp. 1843, 66ff. u. 1844, 1ff. (Art. Peleus). Nicht auf Kos, sondern auf Ikos ist Peleus gestorben ...
RLMcs783	Zu Bd. IV Sp. 264, 19ff. (Art. Sabazios) vgl. jetzt F. Cumonts lehrreichen Aufsatz ...		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. IV Sp. 264, 19ff. (Art. Sabazios) vgl. jetzt F. Cumonts lehrreichen Aufsatz ...
RLMcs784	Zu Bd. IV Sp. 308ff. (Art. Sanctus) s. jetzt auch die fleißige Königsberger Dissertation von Guil. Link, De vocis 'sanctus' usu pagano. Regim. 1910.		4	63	22.12.1910	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. IV Sp. 308ff. (Art. Sanctus) s. jetzt auch die fleißige Königsberger Dissertation von Guil. Link, De vocis 'sanctus' usu pagano. Regim. 1910.
RLMcs785	Zu Bd. IV Sp. 637, 27 (Art. Seirenen). Dem Verf. gerieten offenbar seine Notizen in Unordnung. Denn der Berliner Krater ...		4	63	22.12.1910	3		3	Hauser				correction	https://archive.org/details/ausfuhrlicheslex42rosc/page/419/mode/1up?view=theater							Zu Bd. IV Sp. 637, 27 (Art. Seirenen). Dem Verf. gerieten offenbar seine Notizen in Unordnung. Denn der Berliner Krater ...
RLMcs786	Zu Iris (Bd. II Sp. 337, 52ff.): Was die Etymologie ...		4	64	07.07.1911	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/588/mode/1up?view=theater							Zu Iris (Bd. II Sp. 337, 52ff.): Was die Etymologie ...
RLMcs787	Nantosuelta (Bd. III Sp. 8): Ferner ist zu verweisen ...		4	64	07.07.1911	4		4	Ostern				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/588/mode/1up?view=theater							Nantosuelta (Bd. III Sp. 8): Ferner ist zu verweisen ...
RLMcs788	Im Lexikon Bd. III Sp. 1272, 53ff. (Art. Palamedes) wird das 'in Aulis gefundene Vasengemälde ... ist eine Fälschung ...		4	64	07.07.1911	4		4	Hauser				correction	https://archive.org/details/ausfuhrlicheslex42rosc/page/588/mode/1up?view=theater							Im Lexikon Bd. III Sp. 1272, 53ff. (Art. Palamedes) wird das 'in Aulis gefundene Vasengemälde ... ist eine Fälschung ...
RLMcs789	Zu Bd. III Sp. 2533/34 (Art. Planeten): Zu den Listen der den 7 Planeten heiligen Pflanzen kommt jetzt hinzu die von Heeg ...		4	64	07.07.1911	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/588/mode/1up?view=theater							Zu Bd. III Sp. 2533/34 (Art. Planeten): Zu den Listen der den 7 Planeten heiligen Pflanzen kommt jetzt hinzu die von Heeg ...
RLMcs790	Zu Bd. I Sp. 195 (Art. Aion) füge jetzt hinzu ...		4	65	24.05.1912	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/503/mode/1up?view=theater							Zu Bd. I Sp. 195 (Art. Aion) füge jetzt hinzu ...
RLMcs791	Zu Aktaion (Bd. I Sp. 214ff.) vgl. jetzt die wichtige Untersuchung von L. Malten, Kyrene, Berlin 1911 ...		4	65	24.05.1912	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/503/mode/1up?view=theater							Zu Aktaion (Bd. I Sp. 214ff.) vgl. jetzt die wichtige Untersuchung von L. Malten, Kyrene, Berlin 1911 ...
RLMcs792	Zu Antenor (Bd. I Sp. 365ff.) vgl. jetzt die gründliche Breslauer Doktordissertation von Alf. Scholz, De Antenore et Antenoridis. Trebnitziae 1911.		4	65	24.05.1912	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/503/mode/1up?view=theater							Zu Antenor (Bd. I Sp. 365ff.) vgl. jetzt die gründliche Breslauer Doktordissertation von Alf. Scholz, De Antenore et Antenoridis. Trebnitziae 1911.
RLMcs793	Zu Aphrodite (Bd. I Sp. 405f.). Die Literatur über Aphrodite ist neuerdings in erfreulicher Weise vermehrt worden durch ...		4	65	24.05.1912	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/503/mode/1up?view=theater							Zu Aphrodite (Bd. I Sp. 405f.). Die Literatur über Aphrodite ist neuerdings in erfreulicher Weise vermehrt worden durch ...
RLMcs794	Zu Aristaios (Bd. I Sp. 547ff.) vgl. jetzt L. Malten, Kyrene, Berlin 1911 S. 77ff. (über 'Wesen und Verbreitung des Aristaios').		4	65	24.05.1912	3		3	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/503/mode/1up?view=theater							Zu Aristaios (Bd. I Sp. 547ff.) vgl. jetzt L. Malten, Kyrene, Berlin 1911 S. 77ff. (über 'Wesen und Verbreitung des Aristaios').
RLMcs795	Eikadeus	character	4	65	24.05.1912	3		3	Roscher				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/503/mode/1up?view=theater							Bd. I Sp. 1219 füge ein: Eikadeus (Εἰκαδεύς), Heros, Eponymos oder Stifter der Brüderschaft der Εἰκαδεῖς (s. Εἰκάδιος): C. I. 2, 609: ἀρὰ ἣν Εἰκαδεὺς ἐπηράσατο. Vgl. über solche von den Stiftern gewisser Satzungen gegen deren Übertreter ausgesprochene ἀραί Töpffer, Att. Geneal. 139.
RLMcs796	Eikadios 1	epithet	4	65	24.05.1912	3	4	3–4	Roscher				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/503/mode/1up?view=theater							Zu Bd. I Sp. 1219: Eikadios (Εἰκάδιος, lat. Icadius): 1) ursprünglich wohl Beiname des Apollon ...
RLMcs797	Eikadios 2	character	4	65	24.05.1912	4		4	Roscher				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							… [Eikadios] 2) Sohn Apollons und der Nymphe Lydia; vgl. Serv. Verg. Aen. 3, 332: …
RLMcs798	Zu Euphemos 1 (Bd. I Sp. 1407f.) vgl. jetzt L. Malten, Kyrene, Berlin 1911 S. 109ff. (über 'Die peloponnes. und die lemnische Euphemossage').		4	65	24.05.1912	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Zu Euphemos 1 (Bd. I Sp. 1407f.) vgl. jetzt L. Malten, Kyrene, Berlin 1911 S. 109ff. (über 'Die peloponnes. und die lemnische Euphemossage').
RLMcs799	Zu Helios (Bd. I Sp. 1993ff.). Vgl. jetzt auch den späten Hymnus auf Helios ...		4	65	24.05.1912	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Zu Helios (Bd. I Sp. 1993ff.). Vgl. jetzt auch den späten Hymnus auf Helios ...
RLMcs800	Zu Kyrene (Bd. II Sp. 1717, 11ff.) füge jetzt als wichtige Vermehrung der einschlägigen Literatur hinzu: L. Malten, Kyrene ...		4	65	24.05.1912	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Zu Kyrene (Bd. II Sp. 1717, 11ff.) füge jetzt als wichtige Vermehrung der einschlägigen Literatur hinzu: L. Malten, Kyrene ...
RLMcs801	Zu Romulus (Bd. IV Sp. 164ff.). Zuletzt ist die Romulus-Remuslegende behandelt von Herib. Meyer in der Königsberger Dissertation 'De Anthologiae Palatinae epigrammatis Cyzicenis (1911) S. 79ff.		4	65	24.05.1912	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Zu Romulus (Bd. IV Sp. 164ff.). Zuletzt ist die Romulus-Remuslegende behandelt von Herib. Meyer in der Königsberger Dissertation 'De Anthologiae Palatinae epigrammatis Cyzicenis (1911) S. 79ff.
RLMcs802	Zu Selene (Bd. IV Sp. 644). Vgl. jetzt auch den späten Hymnus auf Selene ...		4	65	24.05.1912	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Zu Selene (Bd. IV Sp. 644). Vgl. jetzt auch den späten Hymnus auf Selene ...
RLMcs803	Bd. I Sp. 6, 28 einzufügen: Acerbas: siehe Bd. 1 Sp. 1012, 40.		4	65	24.05.1912	4		4	Lamer				cross-reference	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. I Sp. 6, 28 einzufügen: Acerbas: siehe Bd. 1 Sp. 1012, 40.
RLMcs804	Bd. I Sp. 218, 54 Aktorides: hinzuzufügen der im Art. Sthenelos 2) besprochene Aktoride.		4	65	24.05.1912	4		4	Lamer				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. I Sp. 218, 54 Aktorides: hinzuzufügen der im Art. Sthenelos 2) besprochene Aktoride.
RLMcs805	Bd. I Sp. 231, 32 Alkaios lies: nachdem er vier Brüder ihres Vater Androgeos getötet hatte.		4	65	24.05.1912	4		4	Lamer				correction	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. I Sp. 231, 32 Alkaios lies: nachdem er vier Brüder ihres Vater Androgeos getötet hatte.
RLMcs806	Antibia		4	65	24.05.1912	4		4	Lamer				cross-reference	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater				Amphibia			Bd. I Sp. 370, 56 hinzuzufügen: Antibia, schol. Il. 19, 116 für Amphibia (Bd. 1 Sp. 303 s. v.; siehe auch Artibia).
RLMcs807	Bd. I Sp. 661, 59 Astymedusa: identisch mit Medusa 3), Bd. 2 Sp. 2519, 3? (siehe den Artikel Sthenelos 8).		4	65	24.05.1912	4		4	Lamer				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. I Sp. 661, 59 Astymedusa: identisch mit Medusa 3), Bd. 2 Sp. 2519, 3? (siehe den Artikel Sthenelos 8).
RLMcs808	Cupavo	character	4	65	24.05.1912	4		4	Lamer				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. I Sp. 931, 14 einzufügen: Cupavo, Sohn des Bd. 2, Sp. 1698, 58 genannten Kyknos, Verg. A. 10, 185–197.
RLMcs809	Echippos	character	4	65	24.05.1912	4		4	Lamer				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. I Sp. 1213, 67 einzufügen: Echippos, troischer Krieger auf einer chalkidischen Vase, Mon. d. Inst. 1, 51, Reinach, Répert. des vases 1, 82.
RLMcs810	Bd. I Sp. 1283, 23 Epigonoi: die verschiedene Überlieferung der Epigonennamen ...		4	65	24.05.1912	4		4	Lamer				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. I Sp. 1283, 23 Epigonoi: die verschiedene Überlieferung der Epigonennamen ...
RLMcs811	Helios	character	4	65	24.05.1912	4		4	Lamer				cross-reference	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. I Sp. 2032, 28 einzufügen: Helios, S. des Perseus und der Andromeda, schol. Il. 19, 116 = Heleios Bd. 1, Sp. 1928 s. v.
RLMcs812	Kalliphobe	character	4	65	24.05.1912	4		4	Lamer				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. II Sp. 928, 28 einzufügen: Kalliphobe, erscheint neben Eurystheus und dessen Vater Sthenelos (als Gattin des S.?) auf Vasen, siehe den Art. Sthenelos 8, Kunstdarstellungen.
RLMcs813	Bd. II Sp. 1280, 14 einzufügen: Komes, bei Georg. Kedrenos P 142f für Kometes, wo siehe.		4	65	24.05.1912	4		4	Lamer				cross-reference	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater				Kometes			Bd. II Sp. 1280, 14 einzufügen: Komes, bei Georg. Kedrenos P 142f für Kometes, wo siehe.
RLMcs814	Leodokos	character	4	65	24.05.1912	4		4	Lamer				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. II Sp. 1943, 22 zu Leodokos: Kämpfer vor Troia auf einer chalkidischen Vase, Mon. d. Inst. 1, 51, Reinach, Répert. des vases 1, 82.
RLMcs815	Melaneus 8	character	4	65	24.05.1912	4		4	Lamer				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. II Sp. 2576, 15 einzufügen: Melaneus 8) kämpft mit Theseus in Attika gegen die Amazonen auf einer Vase des Brit. Mus. ...
RLMcs816	Melantomice	character	4	65	24.05.1912	4		4	Lamer				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. II Sp. 2584, 54 einzufügen: Melantomice, Gattin des Kriasos, Mutter des Phorbass, Königs von Argos, vergöttert, Augustin. de civ. dei 18, 8 . 265 Dombart.
RLMcs817	Pholus	character	4	65	24.05.1912	4		4	Lamer				article	https://archive.org/details/ausfuhrlicheslex42rosc/page/504/mode/1up?view=theater							Bd. III Sp. 2423, 59 einzufügen Pholus: Trojaner, von Turnus getötet, Verg. A. 12, 341
RLMcs818	Zu Adranos (Bd. I Sp. 77) vgl. jetzt auch O. Roßbach, Castrogiovanni. Leipz. 1912. S. 23.		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Adranos (Bd. I Sp. 77) vgl. jetzt auch O. Roßbach, Castrogiovanni. Leipz. 1912. S. 23.
RLMcs819	Zu Hermes (Bd. I Sp. 2342ff.) s. jetzt auch die manches neue Material bringenden Artikel Hermes und Hermai in Pauly-Wissowas Realencycl. 8 Sp. 696ff. u. 738ff. Hier ist unter den sonstigen Attributen (Sp. 760) der Omphalos hinzuzufügen ...		4	66/67	18.07.1913	4		4	Roscher				addendum	https://archive.org/details/ausfuhrlicheslex42rosc/page/736/mode/1up?view=theater							Zu Hermes (Bd. I Sp. 2342ff.) s. jetzt auch die manches neue Material bringenden Artikel Hermes und Hermai in Pauly-Wissowas Realencycl. 8 Sp. 696ff. u. 738ff. Hier ist unter den sonstigen Attributen (Sp. 760) der Omphalos hinzuzufügen ...
